comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
"Please REFRAIN from making edits until I am finished!!!!!
I was quite disturbed to see that you carelessly erased large sections of my work without any discussion with me beforehand. Among other things, I had been adding large numbers of new references to the Freddie Mercury page. As your carelessness here has cost me about 20 mintues of my time, there is no doubt that you are acting as the vicious “vandal” here. I recommend that you discuss major edits with others before making them. Moreover, I hope that you will refrain from making further edits until I am finished tonight.",0,0,0,0,0,0
"You're wrong, and you're a grotesquely ugly freak - thanks.",1,0,0,0,0,0
"citation needed. 

Why are they're little kids on here who need information if the song was the greatest gainer in Canada? How dumb.",1,0,0,0,0,0
"NNYDL 

Please do not remove are stats from the EVHS page. Those were taken this year by us. Thank You
  8:43, 27 April 2008 (UTC)",0,0,0,0,0,0
Pro-history. No room for bias. Concur.,0,0,0,0,0,0
"""

Two for Two, I wanted to comment on your beliefs in Gemini's, first things, when you stated that Gemini's are brave and loyal, no doubt! I agree, Although, Gemini's are very flirtatious and unfaithful,[for a sure] Not saying your one of them, but am saying, """"I am"""". Gemini to Gemini, I always wanted to faithful.♥ 75.95.37.228  """,0,0,0,0,0,0
book warhead exploded a metre away independent.co.uk,0,0,0,0,0,0
On a quantum computer it's supposed to be faster and find the global optimum more often.,0,0,0,0,0,0
"""

Please be careful not to remove content from Wikipedia without a valid reason, which you should specify in the edit summary or on the article's talk page. Thank you.  Talk """,0,0,0,0,0,0
THIS MAN SHOULD BE SHOT FOR WAR CRIMES AND MURDER,1,0,0,1,0,0
"We are sorry for the loss of your father. However Wikipedia is not the place to make death announcements. Please see Wikipedia:Welcome, newcomers for more information about writing for Wikipedia.",0,0,0,0,0,0
"""
seriously, wtf has Cruise got to do with any of this?? That's not even an FA, not even GA! Let me reiterate, I came to this FA via the Wiki cover page, as I'm sure did many, we should not have this kind of BS in the lead, not sure why people have difficulty understanding why it's problematic: its an FA, it's a BLP, therefore ropey claims, serve no place here without stating exactly the nature of the ropey claims (celebrity news reports). I'm getting the impression objectivity is lost here because it's essentially a fan page we are dealing with. Any edits that are perceived, erroneously, to be an attempt to undermine his aura of omnipotence is is taken as a personal attack.  talk. """,0,0,0,0,0,0
"Taking out the POV, leaving the opening paragraph quite bare. Find something non-POV to add. Tired of these games.",0,0,0,0,0,0
"""
striking even more flippant comment. eeek better ban me now to protect people from flippancy!!!! TRPoD aka The Red Pen of Doom """,0,0,0,0,0,0
""":::: Far be it from me to make anyone describe themselves as ignorant! (When I added this remark originally, I was thinking about the erstwhile (still living?) American commentator who called himself """"Doctor HipPocrates"""", who wrote of a """"blond assistant"""" (meaning, in my terms, """"blonde"""") - and, no: I do not remember the exact reference, unfortunately ...)  

""",0,0,0,0,0,0
"""

 deleted Fort PLank article 

 

I am the author of """"The Bloodied Mohawk"""". I am the owner operator of www.fort-plank.com. All of the articles on MY WEBSITE are copyrightd under my name and I am releasing my own copyright for the Fort Plank article(s) to myself for use on Wikipedia! Please restore this page: Fort Plank.

I have scores and scores of references which you may contact to ascertain that I am """"The Fort Plank Historian"""". Let me know how you would like to receive them!

I am better known as Fort Plank Historian Ken D. Johnson, 97 Reid Street, Fort Plain, New York 13339 518-993-3885 fortplankhistorian@yahoo.com.

  abrahamcoapman  """,0,0,0,0,0,0
"Sacaea 

Is this really the same as Sacaea? I've read the Golden Bough and the Oxford Classical Dictionary and both describe Sacaea as a festival where slaves rule their masters and a condemned criminal is made king for 5 days before he is executed. This isn't mentioned in the article (and it is likely of the most interest to your average 21st  century reader). I could research this to determine if the festivals are the same; does anyone here know off-hand? A cursory internet search seems to indicate that these are different festivals. I think Sacaea deserves its own article, not just a redirect.",0,0,0,0,0,0
"Nyttend, 

Thanks for your help man! Allison checked further into the case and proved what I've been trying to say all along.....That I'm just this screenname and ONLY this screenname. 

Thanks for helping and giving an outsiders to the issues view.....Really nice to have my name cleared!!!!!

Thanks again man!",0,0,0,0,0,0
"Help please 

hey there, i heard you deleted my page about a gang & i was wondering can you help me improve it cuz as you see kind of i am a wiki rookie & i dunno much about it i am not askin for infomation i am just wondering if you could give me some specific info about makeing it alot more yer know ... obiding by tha rulez & not getting deleted by admin's & wikipedians with potentials like yourself for example, if you get a chance to look at this message send one back on my talk with info about improvement, hear is my practice page ( User:KieranKiwiNinja/North Liverpool Jetz )",0,0,0,0,0,0
"Tim,
Thank you for your message on my talk page. The concern is primarily that the link is being promoted inappropriately to Wikipedia. I have removed the new link you added to Philadelphia Experiment, as it appears connected to the other link you previously added (klir.com). 
f you feel the link would add great value to the article (per WP:EL) and should be re-added, please bring it up on the article's talk page and allow other editors to discuss it first.
Thanks for your understanding, let me know if you have any other concerns or questions.  (talk)",0,0,0,0,0,0
"""

Speedy deletion of Adam Warin
 A tag has been placed on Adam Warin requesting that it be speedily deleted from Wikipedia. This has been done under section A7 of the criteria for speedy deletion, because the article appears to be about a person or group of people, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not assert the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable, as well as our subject-specific notability guideline for biographies. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the article (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines.  fisto  """,0,0,0,0,0,0
"""

How did you decide that bukkake always implies a female subject? 

Also, just because a word has a historical meaning doesn't mean that it can't ever mean anything else as culture develops. The word rap meant """"to knock, as on a door"""" up until the late 70s for example. Would you deny the more modern use of the term? The English language has no board to regulate it, as French does with the L'Académie française, so you have no basis for defining what the word means. We have groups and documents that define the proper use of words like """"you're"""" and """"your"""", for example, but none such for words like bukkake. If it can be shown that it is used in a particular way, that is valid. My personal belief is that there is no need for the qualifier """"gay"""", just as there is no need to call men having anal sex """"gay anal sex"""", but that's really irrelevent. 

I think it is important to make clear the historical implications, but not to deny that we are currently creating and modifying language. Even the fact that we have taken the word bukkake, """"splash"""", from Japan and created this very specific connotation of splashing not just anything, but specifically semen and specifically onto a person's face shows that this term is elastic and subject not to rules that we impose on it, but by the meaning that it has to the people who use it.   

""",0,0,0,0,0,0
"Yeah, it is true: it is correct to write Movimento Sociale Italiano. I'll correct the page.",0,0,0,0,0,0
"""William the Conqueror's kingdom was not """"lasting"""" - under Stephen it fragmented into warring factions, and again under Charles I. So the first person to rule all England, since which time it has never fragmented, is Oliver Cromwell.   

""",0,0,0,0,0,0
"""

Sorry about that. I was on the """"amateur"""" side, because he so clearly fits the definition in the technical sense: he was never paid to do math. However, I just asked Google Books for """"fermat was a mathematician"""" and """"fermat was an amateur mathematician""""; both queries primarily showed RS math books, but the first gave 151 hits and the second 17. So unless someone can come up with a counterargument, I guess he should be called a mathematician tout simple, with clarification elsewhere that he earned his sous lawyering.   """,0,0,0,0,0,0
"""

 The Commonwealth of Australia 
I have noticed several times that after I have edited the introduction from """"Australia"""" to """"the Commonwealth of Australia"""" it has been reverted back to just Australia. I do not understand why other countries are being named with their official names but Australia is downgraded from its official name? If in the title it stated something like """"the United States"""" I'm sure someone would edit it to put in America at the end. So why is the same not applied for Australia? Double standards?""",0,0,0,0,0,0
I was looking at List of Tokyo Mew Mew episodes here to compare but okay *Shrugs* I have no preference here but want to say that Craig did not do the whole series by himself. -,0,0,0,0,0,0
"""

Request for Arbitration Notification
Hello, due to recent events a request for arbitration has been filed by  regarding long standing in the """"Cult"""" topic area. The request can be found at Wikipedia:Arbitration/Requests/Case#Cults]]  (talk)•(contribs) """,0,0,0,0,0,0
"""

Notability of James Henry Benson
A tag has been placed on James Henry Benson, requesting that it be speedily deleted from Wikipedia. This has been done because the article appears to be about a person, group of people, band, club, company, or web content, but it does not indicate how or why the subject is notable: that is, why an article about that subject should be included in an encyclopedia. Under the criteria for speedy deletion, articles that do not assert the subject's importance or significance may be deleted at any time. Please see the guidelines for what is generally accepted as notable. 

If you think that you can assert the notability of the subject, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm the subject's notability under Wikipedia guidelines.

For guidelines on specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.   """,0,0,0,0,0,0
page for Dana Colley deleted?!,0,0,0,0,0,0
"""

 re: Laser flip 
Okay, thanks for your quick response,   Talk """,0,0,0,0,0,0
"What BEHAVIOUR???? DEFENDING FROM YOUR AGRESIVE SERB-LIKE INVASIONS??? 

 STOP ATTACKING ME!!!!!!!!!!!!!!!!!!!!",1,0,0,0,0,0
"Yeah, I knew about that result. But that doesn't outrule an isomorphism with a proper subfield, ie, an injective endomorphism that's not onto.
Just for the record, I also put this in a discussion here, which seemed to be pretty conclusive.",0,0,0,0,0,0
"Hasankeyf/Temp 

Stub for new article... —",0,0,0,0,0,0
"""

Hear hear. It's a bad translation if you ask me, but still LOL. Happy new year btw. 1 """,0,0,0,0,0,0
It's definitely him. 70.127.201.57,0,0,0,0,0,0
"Your edit to U.S. Route 50 

Hello, and welcome to Wikipedia! We appreciate your contributions to the U.S. Route 50 article, but we cannot accept copyrighted text or images borrowed from http://www.historichwy49.com/placer/eldohist.html or from any other web sites or printed material. Perhaps you would like to rewrite the article in your own words. For more information, take a look at Wikipedia's policies and guidelines. Happy editing!  (Talk)",0,0,0,0,0,0
"If it's going to be left in, can we reword it to leave out the orthodox..... that's what consensus seemed to not want in, discussing those who differ, and leaving that to the next section.  The wording prior suggested that Purgatory was specifically Catholic, which is why I removed it.

Also, Tom.  Consensus was that the Beliefs section was for those beliefs that are generally Christian and not to discuss any differences, major or minor.  To break that consensus for any sect is POV if it is not done for any other sect of similar prominence.  I lost out on that consensus, but let us follow through then.  Personally, I think the two beliefs sections should be one and all of this information should be in, but the consensus is otherwise.  And remember, you're the one who invited me to continue participating on this page.",0,0,0,0,0,0
"test 

test to see if wikipedia.tv (thats the website im using) is a functional site blah blah blah if it isnt mahybe you wont get this message",0,0,0,0,0,0
"""
 The tag stays until you are cleared of the accusation; don't remove it again.  •talk•   """,0,0,0,0,0,0
"""few more issues that need to be addressed.  Perhaps interested editors could post new issues or try to fix them. Here is an initial list, put together in a peer review by Dana Boomer:

Here are some concerns that I found in the article on a quick run-through:
 resolved Please make sure that the discussion regarding naming is completed and the decision is finalized with consensus one way or the other before you nominate for GA status.
 There are two citation banners in the article, both for lack of inline citations, and both were placed there several months ago.
 resolved There are several sections in the article (Working, utility and assistance dogs, Show and sport (competition) dogs, Dangerous substances) that are composed almost completely of lists.  MOS discourages lists in articles, so these should be turned into prose as much as possible.
 There are a lot of short sections in the article.  For as many of these as possible, please either expand them or combine them with other sections.
 resolved There shouldn't be external links in the body of the article as there are at the end of the Ancestry and history of domestication section.  Instead, these should be turned into references, moved to the external links section, or removed altogether.
 The article needs quite a bit more referencing.  For example, in the Ancestry and history of domestication section, six out of seven paragraphs are completely unreferenced.
 Make sure that all of your web references have publishers and last access dates.  Also, please make sure that you are actually using the publisher, and not the work.  For example, with current ref #41 (The Case for Tail Docking), the publisher should be Council of Docked Breeds, not cdb.org.  
 resolved References that are in English do not need to be marked as such.  References that are in any language other than English do need to be marked.
 resolved Current ref #70 (Wolf at my door) deadlinks.
 resolved The Australian National Kennel Club external link deadlinks
I didn't go through the article line by line, so there are probably things that I missed.  The above are just fairly big issues that jumped out at me on a quick look through the article.  Also, I was recently involved in bringing Horse (another article about an animal with significant human interaction) to GA status...you may want to take a look there to pick up some ideas about layout, referencing, style, etc.  Drop me a note on my talk page if you have any questions, and good luck on your quest for GA.     —Preceding unsigned comment added by  (talk • contribs)  """,0,0,0,0,0,0
Congratulatoins Danny!,0,0,0,0,0,0
"It's not that germaine to the big picture of the series (besides, the Riviera was seen only in the first two years and the first episode of Season 3 - Stan/Ray's black GTO was used in Season 4). This discussion, on the talk page, should be sufficient. 147.70.242.54",0,0,0,0,0,0
"Please post on the TALK page of articles when you are discussion something. Similarly when talking to a user, use his TALK/discussion page and not his Userprofile page.
I'm referring to this and
this edit you made. I trust this mistake was made in good faith, but be warned that such mistakes might by others be mistaken for vandalism.  (talk • contribs • WikiProject Television)",0,0,0,0,0,0
"Dear Sir,

Was the problem with my edit to the Star Trek page that I didn't cite my text?

If I cite the text next time will it be ok?

Yours sincerely,

Carrotcheese.",0,0,0,0,0,0
"""

 Branford, Connecticut 

Your name is at Talk:Branford, Connecticut.  Could you please comment in discussion there, about non-notable natives section?  I am hoping to improve the sourcing and content of such sections in other Connecticut town articles too. ncram """,0,0,0,0,0,0
"G8 tempate 

Please add your voice to the discussion on the template.",0,0,0,0,0,0
"""
 
John Reaves, an admirer of """"femme fatale"""" Vivien Leigh → Get out! """,0,0,0,0,0,0
"Holy Crap ==

I have an account, blocking my IP dosn't help.  You people on wikipedia suck!

==",1,0,1,0,0,0
"Okay, I changed it thank you. Now you can sent me an email. Thanks.",0,0,0,0,0,0
REDIRECT Talk:The Last Battle (book),0,0,0,0,0,0
as ther founding year.,0,0,0,0,0,0
"""
You have new messages (last change).

""",0,0,0,0,0,0
"Do I care? 

You think I care about being banned? Ha...! It is rather quite funny. I mean here he is, the uppity administrator that imposes his 'power' like a fourth rate superhero. Pathetic and all while believing that I give a flying fuck about being banned! Hahahaha! It's enough to make an old man cry, y'see.",1,0,1,0,1,0
"Please  see the below sources where Dubbed Tamil films are heavily Taxed:
http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/drop-in-number-of-dubbed-films-in-tamil-nadu/article3133438.ece
http://www.indiaglitz.com/no-festive-dubbed-releases-council-tamil-news-73664.html",0,0,0,0,0,0
"""
And perhaps you could explain how an inoccuous comment such as """"Pity you didn't take a break sooner, instead of wasting 3rd parties time with things that don't concern them."""" constitutes a personal attack. It is simply a comment about you guys double standards.""",0,0,0,0,0,0
"Menezes 

In connection with the above, something can be widely reported and completely untrue.",0,0,0,0,0,0
REDIRECT Talk:2013 Ghana national football team season,0,0,0,0,0,0
appearance of Mizrahi Jews,0,0,0,0,0,0
Please remember to sign your posts by adding four tildes '''~~~~''' at the end.,0,0,0,0,0,0
"I think the reasons are solid. Zakaria is a noted commentator, muslim and scholar. He reacted strongly on his CNN program to Glenn Beck's statement. Glenn Beck himself felt the need to respond to Zakaria on his own program. And it also was mentioned in a number of partisan but prominent internet sources like the Huffington post. Adding to that it is very relevant and important information. Beck frequently makes statements regarding religion and terrorism, and questions about his attitude toward muslims are often asked. This being part of the article on Beck, gives a concrete quote from him regarding Islam and Terrorism. Frankly, why shouldn't it be included Cptnono?",0,0,0,0,0,0
"Please do not vandalize articles. This sort of offense can include inserting nonsense into articles, blanking articles, or otherwise changing articles with obviously unwanted content. This serves no other purpose than creating more work for Wikipedia's editors and administrators. If you do continue, your account and/or IP will be blocked.  20:08, July 24, 2005 (UTC)",0,0,0,0,0,0
"August 25 

Thank you for experimenting with the page Julie Banderas on Wikipedia. Your test worked, and has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.",0,0,0,0,0,0
"I think it's important to maintain the proposed species pages because of the inevitability of the taxa to be recognized as distinct species. Contrary to the lack of resolution by committees, it is still knowledge of significance and still deserves recognition. Incertae sedis placement of the genus will be maintained to reflect the lack of any concensus, but there's no logical reason to hold off on article creation for taxon on the road between hypothetical and scientifically distinct.",0,0,0,0,0,0
"New Treatments

I have edited this page in order to give new info to people looking for infomation about new treatments becoming available. I have given as much information as i know about what's coming out. Please give me a shout if theres an issue with my post. Also.. I was having poblems making links to the available websites that had more info for more research. I'm at HisNHers2006@yahoo.com I care about the subject and the site and I want to have the best info available for wiki users and people just checking it out. If you can help my post, please do. Also please contact me for updates.",0,0,0,0,0,0
"Please stop. If you continue to vandalize pages, as you did to George Pataki, you will be blocked from editing Wikipedia.   |→ °τ 14:06, 28 February 2006",0,0,0,0,0,0
"""

Use of caps in """"international Low Impact Docking System""""
How can you say it's not a style error? Look at all the text in the table; every entry starts with a capital letter (sentence case), whether the first word is part of an acronym or not (""""Original Soyuz probe and drogue docking system"""", """"Modern Soyuz probe and drogue docking system"""", """"Common Docking Adapter, future US vehicles"""", etc.). So it should be """"International Low Impact Docking System"""", regardless of whether """"international"""" is part of the name.   """,0,0,0,0,0,0
"Also, I believe that",0,0,0,0,0,0
"Unverified Statements 

Well, ya know those crazy people in Quatar... but. you're right, it was probably vandalism, but I wasn't going to delete it right away. I thought maybe there was an article about it or something. It had been a while since I edited that so I just forgot to check back.",0,0,0,0,0,0
""", 31 August 2007 (UTC)

It's the exact same story so it's still canon, which is why it's in line with MGS. ♦ talk ♦ contribs 20:36""",0,0,0,0,0,0
"BTW, why don't you edit race articles? theres too much of a race denier bias there.",0,0,0,0,0,0
"Where are the Lesbians!?!? 

I didn't watch this show that much but shouldn't there be a section added by someone in the know that deals with the lesbian undertones of Xena and Gabrielle.  Come on, everyone knew something was happening there.",0,0,0,0,0,0
"I understand where you our coming from, but there are some valuable things like the wiki box that cannot be transferred onto the main Monaco page. Furthermore every other country has its own geography page, so why should Monaco be treated differently. Please consider keeping this page on till I able to finish rewriting the page.",0,0,0,0,0,0
"Because people said they didn't want them and you didn't argue with them past your first remark. Take your comments to the talk again if you think it is important enough to you, or at least save me the effort by saying that you will revert any change before I try to make a new graphic.",0,0,0,0,0,0
"We've had this discussion about the IPA before MacRusgail - so sorry but go away, I'm not starting it again.",0,0,0,0,0,0
"""
 Because you are a reviewer now, you might like to add this to your userbox:

Regards,  TALK! """,0,0,0,0,0,0
"(The following is not a formal request to be unblocked)

Thank you AnthonyBradbury your comments made sense. The issues I raised relate to the ANI thread still remaining open. Both Erpert,  NEEnt, and now you as an administrator have said that the matter is 'closed.' 

Despite me being blocked 5 days ago and despite Erpert closing the thread and stating no further comments, another editor whatamidoing, removed that and continued making false, baseless claims, quoting inaccurate details, that easily be proved. Further, entirely separate matters, to what my block was for, are now being discussed 'after' I was blocked. Without me having an opportunity to present clear contrary evidence based purely on the objective editing history. And have a fair minded neutral and independent administrator to judge both sides. 

These editors knew there was a ANI thread, but did not comment for 2 days until I was blocked. After I was blocked they then and only then, stuck the boot in, without any facts to back up their false claims. They may have waited until I was blocked because these baselss claims would have been proven false immediately, through me providing diffs and objective facts to the contrary. In fact, they only ceased when I asked for a temporary unblock above to respond! They would have kept 'hammering away' with baseless false claims, providing no facts to back them up and all the while, me being unable to provide the facts. 

I have made some very solid edits to numerous articles. I respect Wikipedia. I respect Wikipedia's policies. I accept the reasons for my current block and would appreciate, after such a significant period, ie. 2 full weeks, to start afresh and be provided an assumption of good faith in my editing rather than editors judging me already. I think all editors, after being blocked should be given the benefit of the doubt. Not to have this thrown in their face for ever more. That's not right. 

I know a lot about some topics. Very little about other topics. My reliable sources have good. My editing and additions have been good. Productive in many different articles. I completely reject being 'incompetent' as whatamidoing states, without me being able to respond. Simply because of differing points of view. I understand whatamidoing and Bilby are very experienced editors who have made great contributions to Wikipedia as editors. No-one is disputing that. They obviously gain a great deal of enjoyment from the project too! Does that provide these editors 'unequal' rights over less experienced editors who are also adding value to the project? Where they can make false baseless assumptions? I realise I have had some previous conflict with the same small group of editors in the past. But that says nothing about my edits being productive and of benefit to the project. 

I believe strongly in the principles of assuming good faith amongst editors. I did not think blocks were punitive whereby other editors can 'mock' the person who has been blocked? Nor are blocks an opportunity to make false, entirely baseless assumptions about an editor's competence. Is the ANI thread closed or is it not closed please AnthonyBradbury? I am hesitant to ask this through a formal request unblocking request. So could an administrator tell me if this ANI thread that was abruptly re-opened by whatamidoing, after the block was already applied, and the thread closed?",0,0,0,0,0,0
"Defendo 
Next time please comment on the talk page so we can discuss and resolve the issue that way. If you continue to revert without discussion I will seek arbitration. I am trying to take steps toward neutrality   and you are being difficult by just reverting the article every time.",0,0,0,0,0,0
"""

 """"Asteroids"""" shouldn't go to the computer game 

Excuse me for saying so, everyone but diehard game fanatics would think that """"Asteroids"""" should refer to astronomical asteroids, not the ancient computer game which after all was named after them. It's pretty ridiculous that this happened. Google for asteroids and the top 9 hits links to astronomical asteroids, not the computer game.

I think this an example of wikipedia being hijacked by a small but obsessive minority to the detriment of the common user.""",0,0,0,0,0,0
"Hello==

What is vandalism? Please help me out, I'm new to wikipedia.

==",0,0,0,0,0,0
"""

 User notice: spam3 

Regarding edits made during July 26 2006 (UTC)
Please stop. If you continue to use Wikipedia for advertising, you will be blocked from editing.   If this is an IP address, and it is shared by multiple users, ignore this warning if you did not make any unconstructive edits. -  """,0,0,0,0,0,0
"This isn't about Protestant IRA members. This is about YOU removing content from wikipedia and applying different set of standards to Irish Republicans than anyone else with a page on wikipedia. You are only bringing up the case of Protestant IRA members to divert attention away from the real quesiton of why Irish Republican pages should go by a different standard than the rest of wikipedia, and you have never explained this and bringing up irrelevant information won't explain it.",0,0,0,0,0,0
"Thank you for your comments Anon. I will mention though that I've been commenting on this and similar pages for a long time, but to little effect; it also tends to result in insults and abuse, so it gets tiresome and I don't come around here every day. I thank you that you are not abusive.
One thing that is needful to attain NPOV is to avoid stereotypes. You've just created one (above) though I doubt that you did it intentionally, as some other editors regularly do. This is the portrayal of the opposition as judgemental, hellfire and brimstone types. This would be characteristic only of the most extreme fundamentalists (like Fred Phelps). It is not characteristic of the majority of conservative Christians; even a lot of fundamentalists would not agree, and are in opposition to those like Fred Phelps.
There are actually these extreme judgemental fundamentalists on both sides of the issue; only the guys in the white hats trade with the ones in the black hats. Witness the pro-homosexuals who use judgemental epithets (even on these talk pages) like bigot and homophobe. To get the page into NPOV we have to get past the stereotypes and the epithets.
A more typical conservative Christian view, and a more fair characterization, would be to think in terms of an owner's manual. If you drive your car disregarding the manufacturer's intructions; i.e. you abuse the car in various ways and don't perform the maintainence on the schedule that manufacturer gives, your car will suffer from it. It's not politically correct to mention, but it's simple and plain truth that homosexuals have shorter life expectancy; in fact promiscuity of whatever flavor will shorten a person's lifespan. You can develop the rest of this line of thought as well as I can. -And that is just physical health.
Because there is a strong pro-homosexual group of Wikipedia editors, who regularly communicate with each other (internal spam) the cluster of pages on the homosexual topics has deteriorated into propaganda pieces, that whitewash the dangers and risks, and paint the opposition in stereotypes/straw men that are easier to attack.",0,0,0,0,0,0
"whosoever has mentioned yadavs as shudras is person with limited knowledge and mind filled with shit.....you are mentioning shudras to caste who has had glorious history,do you even know anything bout lord krishna and his ancestor yadu...yadavs are kshatriyas and if u think tht all this is myth thn you shud know that yadavs ruled the india upto 1300 contury before mughal rule...so kindly remove this shudras bullshit ..",1,0,1,0,1,0
"Fair enough, I simply put that entry in because it is relevant to Mark Burry. Perhaps mention of SIAL should come under the page for RMIT's School of Architecture, which is where it does in fact 'reside'. Which I notice does not exist at the moment, but there are similar pages for the University of Melbourne, for example Faculty of Engineering, University of Melbourne...",0,0,0,0,0,0
"Warning regarding your vandalism on theTurk Telekom Arena page 
Please stop vandalising the Telekom Arena page. WP is not your local sports cafe. You already vandalised the page twice and the third will be reported to administration with a request to get your account blocked. Please proceed with contributing edits rather than filling pages with unsourced, biased information. This is your only warning. 78.171.36.170  

Ulan dallama TT Arena GSGM'nin bilmiyorsan aç öğren. Ama biliyorsun ve burayı yanlış bilgiyle kirletiyorsun. Bu saçmalığı uzatırsan işin rengi değişecek sonra demedi deme.

Uzattın şimdi. Bekle bakalım noluyor",0,0,0,0,0,0
"""

Hello, . As you can see, I'm back! Now knock it off with the threats, because if you continue to harass me, I'll report your conduct to the higher-ups at Wikipedia, and you will be the one who'll """"be forced to not edit"""". By the way, I won't revert your edits of my revisions of this article, as you are an unreasonable editor who seems to be taking my resubmissions of the http://www.woodbrookeestates.com link personally. I think that I will have much better luck dealing with another editor in the future. Now please leave me alone, ok? I don't want to know that you even exist!  """,0,0,0,0,0,0
"File:Benetton.jpg listed for deletion 
A file that you uploaded or altered, File:Benetton.jpg, has been listed at Wikipedia:Files for deletion. Please see the discussion to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted. Thank you.",0,0,0,0,0,0
"Brawl FAC 
I'm going around and messaging any user who was an active editor to Brawl or other Smash Bros. related titles and alerting them about Brawl's second attempt at the FAC. Any comments are appreciated, especially constructive criticism. I don't want the FAC to drag out so long that SandyGeorgia will be forced to close it before things could be properly fixed. So if you have time, please leave a comment. Thanks very much in advance!   

 RE: Request for Copyedit 

Thanks for the request to copyedit Super Smash Bros. Brawl. On this occasion, I'm going to say no, for a couple of reasons: firstly, the article seems to be pretty good as it is, and I'm not sure that I would be able to improve it to any significant degree; and secondly because there seems to be some disputes about the content and I would prefer not to be involved in any major edits until the fuss has died down a bit. Hope you understand, and keep me in mind if you need anyhting else doing '''''' talk 

WP:GAN for Mario and Sonic at the Olympic Games
I've taken up this GAN, and have left a review on the article's talk page.",0,0,0,0,0,0
"""

 DYK suggestion Olvir Hnufa 

Hi Brian.  I enjoyed the article and left some comments about minor tweaks on the DYK suggestions page. Cheers, """,0,0,0,0,0,0
"thank you very much, i hope this is just an understanding and nothing else, he just is very dissmissive when he does things. Yes, that one.",0,0,0,0,0,0
"""

Like it says at the top of the page, """"If you're not already familiar with Wikipedia policies, particularly those regarding verifiability, neutral point of view and no original research, please consider carefully studying those policies before commenting here.""""   """,0,0,0,0,0,0
"Nathan, we have been through this a thousand times (it seems), but let me try once more to explain it to you. This is an article about factory farming, and this image highlights the key issue of the animal aspect of FF - the fact that animals are kept in very confined quarters. The gestation crates issue is important enough that McDonald's and other large food companies have decided to move away from it. If you have another image that so well exemplifies the key issues of FF, let's have it for discussion. An image of a bunch of feeding cows won't do, since it won't be clear it's not just a regular large farm, and it won't highlight the key controversy about animal confinement, as this one clearly does.",0,0,0,0,0,0
"""null """"Of course it's easier if you hold an Olympic Games in the middle of nowhere. I visited Naypyidaw recently, in Burma, they've got six-lane highways and no cars on them. This is a busy, bustling city so inevitably you're going to have challenges.""""198.228.201.157  """,0,0,0,0,0,0
"Cicada in 2006
There have been sightings of cicada in Daegu, Korea  at the moment. Not sure if this is contradictory te the paragraph about there are no broods expected in 2005-2006.",0,0,0,0,0,0
"Cheers! 

Thanks for sticking up for me in the ARE case that was brought RIGHT as I left for the holidays, and at some related discussion pages.  I'd like to think I would have been given the chance to defend myself at length if nobody had spoken for me, but I'm not real super confident about it |

Christmas cookies for you!   (talk)  (contribs)",0,0,0,0,0,0
"Murder of Koby Mandell and Yosef Ishran 

After Murder of Koby Mandell and Yosef Ishran was noted on the DYK talk page, I followed your edits.  Wikipedia needs folks who are even-handed and willing to get in the middle of the emotionally-charged debates.  You handled the matter with diplomacy and balance.  Good work.",0,0,0,0,0,0
"Really? Name one edit where I harrassed him. And besides, the edit that I made today was for something completely different than that revert thing. I wasn't going to, nor will I, make any more edits to his user talk page.  (talk | )",0,0,0,0,0,0
"""

-The called themselves """"Lords Zetan"""" and there was no evidence to suggest they wanted to unite with raskia/serbia, they are not serbs, but zetans/dukljans/montenegrins whatever you want to call us, duklja and zeta as well as montenegro have always had independence for long periods of time, and this is because of the fact that montenegrins are not the same as serbs.""",0,0,0,0,0,0
"Ménage à trois
It's a French phrase who use has been co-opted to refer to a sexual threesome. After the first paragraph, everything in the article refered to sex, what the emotional requirements of such a relationship are, etc.  Everything in this article refers to threesomes and so better belongs here, rather than co-opting that discussion.",0,0,0,0,0,0
"""

 Please do not vandalize pages, as you did with this edit to Thomas Lennon (actor). If you continue to do so, you will be blocked from editing.    """,0,0,0,0,0,0
